nome	uf	lat	lon	pop2019	areakm2	litoral
Ibotirama	BA	-12.0385511563	-43.2047638651	26927	1770.04427169975	0
Ichu	BA	-11.7314944308	-39.1499304164	6206	143.891065801237	0
Igaporã	BA	-13.863066151	-42.7041456233	15640	852.759475285245	0
Igrapiúna	BA	-13.8709437728	-39.2054668843	13226	615.381549948148	1
Iguaí	BA	-14.6323653035	-40.0658700774	26916	889.692599045631	1
Ilhéus	BA	-14.7526925047	-39.1921935537	162327	1648.38554282537	1
Inhambupe	BA	-11.7913947406	-38.4161234195	39926	1280.21426042042	1
Ipecaetá	BA	-12.306727278	-39.3264803433	14487	384.725449034724	1
Ipiaú	BA	-14.0548732277	-39.726504682	45873	290.751731874214	1
Ipirá	BA	-12.2028106275	-39.7868910875	59595	3173.21104567512	0
Ipupiara	BA	-11.8358741821	-42.5018423866	9865	1077.6016616327	0
Irajuba	BA	-13.2307187231	-40.0522949358	7260	475.018888069769	0
Iramaia	BA	-13.4686388323	-40.9208221962	8537	1758.01574184383	0
Iraquara	BA	-12.2483405416	-41.5830953744	25216	1017.19960730243	0
Irará	BA	-12.0511455636	-38.7555621833	29034	290.131186955032	1
Irecê	BA	-11.3129724337	-41.8411805219	72967	326.786890605091	0
Itabela	BA	-16.6629034444	-39.5513369572	30584	959.08258212108	1
Itaberaba	BA	-12.4967375561	-40.2592163812	64489	2422.37372861225	0
Itabuna	BA	-14.8516482073	-39.312807189	213223	416.785786998373	1
Itacaré	BA	-14.3621465362	-39.1578217503	28296	755.641504752904	1
Itaeté	BA	-13.0917572055	-41.0404181814	16056	1369.87992339927	0
Itagi	BA	-14.162264016	-40.0248510511	12351	321.392701032553	0
Itagibá	BA	-14.2525669299	-39.8304541531	14579	840.147073637273	1
Itagimirim	BA	-16.0963354278	-39.7379858804	6869	908.275214592509	1
Itaguaçu da Bahia	BA	-10.781471844	-42.2339782857	14429	4550.37693871336	0
Itaju do Colônia	BA	-15.1483363426	-39.7316524763	6682	1269.77739371651	1
Itajuípe	BA	-14.6715175143	-39.4448999145	20491	281.159038987357	1
Itamaraju	BA	-17.0087570253	-39.7647956664	64486	2443.7694881204	1
Itamari	BA	-13.7665841723	-39.6670541338	8035	148.820204932237	1
Itambé	BA	-15.1633238839	-40.479802401	23049	1515.80690544902	0
Itanagra	BA	-12.3171363439	-38.0431560292	6441	515.003276038603	1
Itanhém	BA	-17.1154079263	-40.3783515582	19405	1437.96209219825	1
Itaparica	BA	-12.8926122909	-38.6568732753	22228	123.334862509032	1
Itapé	BA	-14.9543778439	-39.4959034891	8761	470.354444563351	1
Itapebi	BA	-15.9121098835	-39.6531528644	10259	1050.10736921388	1
Itapetinga	BA	-15.2992798076	-40.057515244	76147	1707.41685071297	1
Itapicuru	BA	-11.1884214896	-38.194781608	35576	1663.47462822868	1
Itapitanga	BA	-14.4729065333	-39.6199584594	10313	436.353670262053	1
Itaquara	BA	-13.4488914055	-39.8984579917	8319	356.393152555248	1
Itarantim	BA	-15.6977340652	-40.0491483054	19747	1730.9487597786	1
Itatim	BA	-12.7112134797	-39.735051521	14487	550.839458565339	1
Itiruçu	BA	-13.4875252617	-40.1530711509	12576	332.987121768318	0
Itiúba	BA	-10.7307268695	-39.8426843927	36089	1786.37700611531	0
Itororó	BA	-15.0488418851	-40.0072041319	20382	324.899357325034	1
Ituaçu	BA	-13.8371009766	-41.3900069488	18962	1230.96564425571	0
Ituberá	BA	-13.7494529263	-39.1524866388	28602	433.613044239416	1
Iuiú	BA	-14.4664721862	-43.5432068441	10994	1545.69389573385	0
Jaborandi	BA	-14.0330449643	-45.4421126417	8385	10076.6873261487	0
Jacaraci	BA	-14.7848488147	-42.3222858317	14842	1360.49877458227	0
Jacobina	BA	-11.1391100926	-40.5594170213	80518	2434.2902212843	0
Jaguaquara	BA	-13.5538804154	-39.9570387058	54423	957.414546886599	1
Jaguarari	BA	-10.032773389	-40.0748747609	33570	2543.84523105075	0
Jaguaripe	BA	-13.1213590531	-38.9861438876	18788	901.84146738413	1
Jandaíra	BA	-11.5976420511	-37.5946706427	10709	675.775181607449	1
Jequié	BA	-13.8776070314	-40.1461305238	155966	3069.9484225641	1
Jeremoabo	BA	-9.9389905305	-38.5525690265	40463	4873.81543530727	0
Jiquiriçá	BA	-13.3245379827	-39.5846562289	14537	247.655067801318	1
Jitaúna	BA	-13.9579722881	-39.8666600526	11166	271.432523213304	1
João Dourado	BA	-11.2241020973	-41.5677113853	25188	938.539203590918	0
Juazeiro	BA	-9.5444983859	-40.273118259	216707	6723.62320093596	0
Jucuruçu	BA	-16.8455863831	-40.1007468795	9126	1506.33428970572	1
Jussara	BA	-10.9474695971	-41.8596472516	15284	971.611296568144	0
Jussari	BA	-15.1366417557	-39.4980220722	5833	341.664951784814	1
Jussiape	BA	-13.5156407712	-41.6002871351	6186	570.254841425644	0
Lafaiete Coutinho	BA	-13.6415877198	-40.292580595	3724	514.588089667629	0
Lagoa Real	BA	-14.0472946639	-42.2196029551	15665	932.061206872127	0
Laje	BA	-13.1669840793	-39.3464178631	23840	467.682997661534	1
Lajedão	BA	-17.5596064949	-40.3098410243	3955	644.333355190718	1
Lajedinho	BA	-12.3845190787	-40.971942207	3783	801.310158592669	0
Lajedo do Tabocal	BA	-13.4602248857	-40.2822586211	8562	395.654954658314	0
Lamarão	BA	-11.7762480582	-38.9033402243	8307	218.135382856875	0
Lapão	BA	-11.499142269	-41.7853835457	27223	619.955303343443	0
Lauro de Freitas	BA	-12.8632126419	-38.327272267	198440	60.3965379798091	1
Lençóis	BA	-12.4249887985	-41.3372926083	11409	1317.94252143449	0
Licínio de Almeida	BA	-14.5860217311	-42.4701007891	12388	874.062024575549	0
Livramento de Nossa Senhora	BA	-13.8106881089	-41.9908494872	45732	1998.32751628642	0
Luís Eduardo Magalhães	BA	-12.193658043	-45.9897086165	87519	4273.03201883499	0
Macajuba	BA	-12.1222578953	-40.2751817022	11348	672.174364480088	0
Macarani	BA	-15.5458179412	-40.4009683935	18755	1248.60175607422	0
Macaúbas	BA	-13.1081378538	-42.6929176733	49826	2507.10961207053	0
Macururé	BA	-9.2808783489	-38.9146238693	7824	2395.35839744528	0
Madre de Deus	BA	-12.7411135937	-38.6427321732	21093	33.6505968000346	1
Maetinga	BA	-14.6561265208	-41.5182582108	3161	646.082361148376	0
Maiquinique	BA	-15.6740003513	-40.2691039299	10112	607.463664823895	0
Mairi	BA	-11.7348492297	-40.1708778795	18676	985.401868431024	0
Malhada	BA	-14.217165822	-43.6460233303	16845	2001.14744368357	0
Malhada de Pedras	BA	-14.3522095091	-41.8454234106	8393	562.542051057845	0
Manoel Vitorino	BA	-14.0508747636	-40.5475981948	13240	2270.79462250755	0
Mansidão	BA	-11.128067224	-44.1083753238	13643	3171.89628728174	0
Maracás	BA	-13.4951819895	-40.5552330481	20834	2489.18241367696	0
Maragogipe	BA	-12.8226588328	-38.9385475416	44677	458.984734206099	1
Maraú	BA	-14.1557730893	-39.1506290169	20570	882.9302501721	1
Marcionílio Souza	BA	-13.1400471676	-40.675297633	10406	1133.25419111799	0
Mascote	BA	-15.662509783	-39.4122205898	13822	818.676118192638	1
Mata de São João	BA	-12.4823342008	-38.1552480936	46583	664.187903058823	1
Matina	BA	-13.848844474	-42.9400679526	12201	787.343432417709	0
Medeiros Neto	BA	-17.3612975543	-40.285633272	22688	1353.57972223986	1
Miguel Calmon	BA	-11.4214665082	-40.623372313	26023	1638.10680868969	0
Milagres	BA	-12.899945967	-39.7975859535	10950	435.748483044732	1
Mirangaba	BA	-10.7800836537	-40.7160450921	18338	1750.80790220175	0
Mirante	BA	-14.1678207204	-40.7640874518	8641	1208.01404214292	0
Monte Santo	BA	-10.3712203438	-39.47283062	49418	3312.68470075281	0
Morpará	BA	-11.7508422547	-43.0402281595	8519	2128.63665577473	0
Morro do Chapéu	BA	-11.464874967	-41.1670597376	35413	5906.95891981645	0
Mortugaba	BA	-14.972641236	-42.3202914532	12042	539.32721785931	0
Mucugê	BA	-13.0650987709	-41.4749084244	9062	2526.25012427355	0
Mucuri	BA	-18.05915813	-39.8672133536	41748	1847.73909061306	1
Mulungu do Morro	BA	-11.9883941052	-41.5169775695	10889	599.069415321789	0
Mundo Novo	BA	-11.9546672299	-40.5624951403	26776	1561.0050423544	0
Muniz Ferreira	BA	-12.998539087	-39.0896112889	7422	114.690550216458	1
Muquém de São Francisco	BA	-12.2118640407	-43.4986175321	11348	3914.28257554718	0
Muritiba	BA	-12.621548938	-39.0845116741	29399	93.0404940928951	1
Mutuípe	BA	-13.3118794471	-39.5066239969	22221	286.447652989936	1
Nazaré	BA	-12.9538583102	-38.9827071255	28525	298.704269076829	1
Nilo Peçanha	BA	-13.6600546749	-39.173884754	13997	407.610487362824	1
Nordestina	BA	-10.8750654094	-39.4520427231	13130	487.480578424654	0
Nova Canaã	BA	-14.8575487245	-40.1803744925	16462	831.849768629999	0
Nova Fátima	BA	-11.6222315351	-39.6388935497	7812	363.228561081211	0
Nova Ibiá	BA	-13.8249943775	-39.5828092769	6591	210.876244147928	1
Nova Itarana	BA	-13.0464949108	-40.0345792754	8226	492.005300946131	0
Nova Redenção	BA	-12.800115963	-41.0912350619	9118	581.377804543976	0
Nova Soure	BA	-11.3050656026	-38.5552516016	26947	979.904864253759	0
Nova Viçosa	BA	-17.8996420974	-39.7150657583	43376	1363.93599064505	1
Novo Horizonte	BA	-12.8408725994	-42.1286643126	12385	641.596621525749	0
Novo Triunfo	BA	-10.3681597004	-38.4494289445	15440	263.221814667414	0
Olindina	BA	-11.4195498789	-38.3539513071	28229	568.080649082816	1
Oliveira dos Brejinhos	BA	-12.2833550692	-42.7348809984	21825	3377.87117124291	0
Ouriçangas	BA	-12.0109728487	-38.6531410191	8564	162.099641685481	1
Ourolândia	BA	-10.8442834577	-41.1394703339	17451	1584.84072948188	0
Palmas de Monte Alto	BA	-14.1754077574	-43.2178043502	21750	2605.99204703067	0
Palmeiras	BA	-12.5524290114	-41.5539219264	9019	756.40273728886	0
Paramirim	BA	-13.5196564207	-42.2403594283	21607	1110.70035042365	0
Paratinga	BA	-12.6907185582	-43.0644451322	32000	2670.78061202599	0
Paripiranga	BA	-10.6167098146	-37.9008169084	28989	458.23587918771	1
Pau Brasil	BA	-15.4682840163	-39.6904739789	9831	649.134571191542	1
Paulo Afonso	BA	-9.5380360815	-38.296804639	117782	1656.91517880529	0
Pé de Serra	BA	-11.8702465452	-39.6048119936	13578	639.761322002206	0
Pedrão	BA	-12.1308573489	-38.6426003916	7347	167.036154417859	1
Pedro Alexandre	BA	-10.0631905011	-37.950335779	16667	942.231456506714	0
Piatã	BA	-13.0460401637	-41.877448003	17123	1869.28159175909	0
Pilão Arcado	BA	-10.007666973	-43.1164284066	35048	11835.3327404557	0
Pindaí	BA	-14.4716175739	-42.6785670949	16260	640.629181907635	0
Pindobaçu	BA	-10.7237716539	-40.340943511	20150	512.93608879181	0
Pintadas	BA	-11.8788060136	-39.9012317121	10437	565.343650624566	0
Piraí do Norte	BA	-13.8054445554	-39.3768512922	10023	201.016231108618	1
Piripá	BA	-15.0039015131	-41.7161068986	10707	524.153657279799	0
Piritiba	BA	-11.6936459905	-40.6030659896	24755	996.563187221312	0
Planaltino	BA	-13.1864961725	-40.3031866269	9322	987.043823183092	0
Planalto	BA	-14.72250411	-40.4514293352	26265	854.352706727504	0
Poções	BA	-14.5364831815	-40.3826138149	46871	967.494183239882	0
Pojuca	BA	-12.3555188267	-38.2486780331	39519	304.113797093283	1
Ponto Novo	BA	-10.9566800115	-40.119472879	14914	514.791387361493	0
Porto Seguro	BA	-16.6250004825	-39.2789939979	148686	2375.8404089095	1
Potiraguá	BA	-15.6812223665	-39.7720760042	7224	1151.4028080156	1
Prado	BA	-17.1297378221	-39.352073817	28174	1751.60816050536	1
Presidente Dutra	BA	-11.2960483608	-41.9983743027	15142	167.378756197011	0
Presidente Jânio Quadros	BA	-14.6984661341	-41.7242883745	12338	1177.60576909709	0
Presidente Tancredo Neves	BA	-13.4492352926	-39.4176478673	27719	459.157715763986	1
Queimadas	BA	-11.0590503795	-39.763805292	25439	2103.7033674498	0
Quijingue	BA	-10.7755184922	-39.0696521923	27580	1324.44874780214	0
Quixabeira	BA	-11.3782893951	-40.1116112106	8972	401.212553347434	0
Rafael Jambeiro	BA	-12.4702268211	-39.5832758587	22621	1253.38413333379	1
Remanso	BA	-9.5984364467	-42.2542195235	41008	4788.00745899058	0
Retirolândia	BA	-11.4922760043	-39.3949323219	14396	188.695220546277	0
Riachão das Neves	BA	-11.6230384354	-45.2177922257	22339	6033.54588322868	0
Riachão do Jacuípe	BA	-11.810988853	-39.4213293169	33436	1237.34121830399	0
Riacho de Santana	BA	-13.6331763091	-43.0496938043	35421	3240.30406746243	0
Ribeira do Amparo	BA	-10.9742354312	-38.3888046964	14592	673.210789735428	0
Ribeira do Pombal	BA	-10.7699465682	-38.4954154191	53807	789.237090219486	0
Ribeirão do Largo	BA	-15.4272240459	-40.6518465411	5812	1404.99402559039	0
Rio de Contas	BA	-13.5871440696	-41.7405452094	12989	1108.56682880923	0
Rio do Antônio	BA	-14.3102548656	-42.0841364612	15371	795.331550920364	0
Rio do Pires	BA	-13.1347555053	-42.1477118285	11655	670.863820253688	0
Rio Real	BA	-11.5453063473	-37.9161033733	40732	753.626224540973	1
Rodelas	BA	-9.2183511082	-38.6836336921	9331	2848.47550914423	0
Ruy Barbosa	BA	-12.2466190572	-40.6332049559	30814	2087.30281025082	0
Salinas da Margarida	BA	-12.8852941416	-38.7583728341	15667	158.180591289509	1
Salvador	BA	-12.8734203333	-38.5147637865	2872347	724.659451799876	1
Santa Bárbara	BA	-11.9394777549	-38.9793168831	20791	360.45243001087	0
Santa Brígida	BA	-9.764175582	-38.1454757841	14213	926.957984634793	0
Santa Cruz Cabrália	BA	-16.2292413829	-39.2014117428	27778	1517.51440320193	1
Santa Cruz da Vitória	BA	-14.8916875345	-39.8147729104	6315	294.261881298329	1
Santa Inês	BA	-13.2847063145	-39.8488061594	10631	392.980646904001	1
Santa Luzia	BA	-15.4455503513	-39.2624110669	12597	707.612043761791	1
Santa Maria da Vitória	BA	-13.2183503415	-44.3799789674	39845	2008.79530076459	0
Santa Rita de Cássia	BA	-11.007987079	-44.5558327515	28338	6099.86860711696	0
Santa Teresinha	BA	-12.7342529431	-39.5727846336	10405	757.51021302207	1
Santaluz	BA	-11.22179509	-39.4957729771	37348	1624.62921862957	0
Santana	BA	-13.0656568356	-43.9423827717	26614	1935.74470759253	0
Santanópolis	BA	-11.9745278234	-38.8618091453	8943	240.910617221644	0
Santo Amaro	BA	-12.5668778447	-38.7630703915	60069	514.690436788976	1
Santo Antônio de Jesus	BA	-13.0062488178	-39.2263846931	101512	279.673360774895	1
Santo Estêvão	BA	-12.4680777641	-39.2700828803	52850	377.647265000767	1
São Desidério	BA	-12.8043933675	-45.4901886142	33742	15239.7496297002	0
São Domingos	BA	-11.4737658219	-39.5658420722	9058	339.586807545761	0
São Felipe	BA	-12.8398919368	-39.0950806545	21074	214.559249775027	1
São Félix	BA	-12.6749941372	-38.9986430061	14740	103.407101423061	1
São Félix do Coribe	BA	-13.5519462226	-44.0296727479	15391	1777.86663437674	0
São Francisco do Conde	BA	-12.6508082171	-38.6320449258	39802	281.777948424082	1
São Gabriel	BA	-11.0619013734	-41.6940869348	18793	1229.74631071059	0
São Gonçalo dos Campos	BA	-12.4180637709	-38.9424752079	37550	313.629869941255	1
São José da Vitória	BA	-15.0734482645	-39.3537949242	5657	132.904012584819	1
São José do Jacuípe	BA	-11.4404596103	-39.9180416808	10462	417.000836651397	0
São Miguel das Matas	BA	-13.0540750179	-39.4233697877	11675	239.931398512711	1
São Sebastião do Passé	BA	-12.5169756533	-38.4976677382	44300	563.184901462261	1
Sapeaçu	BA	-12.7263665898	-39.2139655421	17398	121.988313902545	1
Sátiro Dias	BA	-11.5653274349	-38.5888262166	17273	1056.38679067018	1
Saubara	BA	-12.7762664511	-38.7703544267	12043	170.696058868181	1
Saúde	BA	-10.911278	-40.3901382324	12913	510.692519606754	0
Seabra	BA	-12.4176978896	-41.8847552775	44091	2459.51330705979	0
Sebastião Laranjeiras	BA	-14.5734093517	-43.1272848867	11434	2018.63998335082	0
Senhor do Bonfim	BA	-10.4771586586	-40.1123251145	79015	856.567862093993	0
Sento Sé	BA	-10.1159671972	-41.6405028599	40684	12828.9807524363	0
Serra do Ramalho	BA	-13.4842952723	-43.6761945035	31472	2377.04489307526	0
Serra Dourada	BA	-12.8062687743	-43.7975910334	17386	1615.27384438829	0
Serra Preta	BA	-12.1052307891	-39.3724293702	14878	557.864851127579	0
Serrinha	BA	-11.6641634918	-38.9898264916	80861	639.953838372543	0
Serrolândia	BA	-11.4365604025	-40.2549368669	13397	305.897532178634	0
Simões Filho	BA	-12.768226886	-38.4008198456	134377	211.026830984248	1
Sítio do Mato	BA	-12.8552218527	-43.4749972474	13012	1653.61179363001	0
Sítio do Quinto	BA	-10.3282244213	-38.1564174644	9986	734.988689830427	0
Sobradinho	BA	-9.6634124317	-40.8653354593	23191	1276.61237172533	0
Souto Soares	BA	-12.0276199867	-41.7896144678	16979	1051.75905811857	0
Tabocas do Brejo Velho	BA	-12.4798551872	-44.1556484108	12518	1455.88403191575	0
Tanhaçu	BA	-14.1459644579	-41.1954123262	20403	1312.51223477637	0
Tanque Novo	BA	-13.5560424793	-42.5375360398	17366	744.26287262888	0
Tanquinho	BA	-11.9508388109	-39.0882696672	7918	229.074630182503	0
Taperoá	BA	-13.5726713939	-39.2279088491	21074	470.256786105884	1
Tapiramutá	BA	-11.8755696567	-40.7894485934	17010	751.679179376666	0
Teixeira de Freitas	BA	-17.4240981594	-39.7868807081	160487	1206.49176802985	1
Teodoro Sampaio	BA	-12.2643850118	-38.6217260419	7425	242.046731119963	1
Teofilândia	BA	-11.4765545071	-38.9556872685	22518	349.996384916266	0
Teolândia	BA	-13.5544037974	-39.4974856726	14943	300.742977392649	1
Terra Nova	BA	-12.3901049739	-38.59999629	13033	207.972215189615	1
Tremedal	BA	-15.0528299292	-41.472597818	16394	2070.35229039513	0
Tucano	BA	-10.9907638094	-38.79088389	50687	2881.57941634442	0
Uauá	BA	-9.9037958384	-39.4600877686	24240	3156.21389455836	0
Ubaíra	BA	-13.2759771161	-39.679320115	19895	683.727270084682	1
Ubaitaba	BA	-14.267538248	-39.4218106683	19056	188.119994104453	1
Ubatã	BA	-14.0964160787	-39.5218527325	27035	184.414043490419	1
Uibaí	BA	-11.3790390287	-42.1035130397	13887	563.589404532041	0
Umburanas	BA	-10.5672193847	-41.237132378	19222	1717.11916974517	0
Una	BA	-15.2331035215	-39.1482122246	19002	1271.7718873829	1
Urandi	BA	-14.7365616657	-42.6840078351	16658	919.791436506985	0
Uruçuca	BA	-14.5273918739	-39.2316028012	20519	530.43273953345	1
Utinga	BA	-12.052173122	-41.0689688348	19178	651.916637952025	0
Valença	BA	-13.3474339863	-39.1938519641	96562	1170.44310316253	1
Valente	BA	-11.3840459385	-39.4517333382	28473	399.523746286432	0
Várzea da Roça	BA	-11.5998478895	-40.0543700756	14104	532.03224596919	0
Várzea do Poço	BA	-11.5399022219	-40.3171845139	9170	211.781441963846	0
Várzea Nova	BA	-11.1216798281	-41.030313806	12697	1226.89981158241	0
Varzedo	BA	-12.9560147072	-39.390918554	8838	235.738869032249	1
Vera Cruz	BA	-13.0068262465	-38.6958162317	43223	313.078220422909	1
Vereda	BA	-17.18914165	-39.9601403231	6205	808.755952265253	1
Vitória da Conquista	BA	-14.9748092243	-40.9021718859	338480	3811.09884181085	0
Wagner	BA	-12.2313820437	-41.1459738601	9345	537.071794345521	0
Wanderley	BA	-11.8089218243	-43.9067345336	12238	2961.90414694909	0
Wenceslau Guimarães	BA	-13.6285427901	-39.6192189204	21101	679.878902097432	1
Xique-Xique	BA	-10.9980365727	-42.7812014254	46483	5301.83199173136	0
Abaiara	CE	-7.3599068146	-39.0375383959	11737	186.625139874471	0
Acarape	CE	-4.2222604774	-38.6628393598	14929	162.470356941628	1
Acaraú	CE	-2.9679160903	-40.0891275626	62641	873.301406801964	1
Acopiara	CE	-6.122410812	-39.4928225102	54270	2356.91410556756	0
Aiuaba	CE	-6.6051960493	-40.298950742	17399	2518.7625169756	0
Alcântaras	CE	-3.5928348641	-40.5446151499	11714	143.223306389952	1
Altaneira	CE	-6.9857809346	-39.6988831295	7586	76.1368895772593	0
Alto Santo	CE	-5.5176248137	-38.2005719422	17146	1405.96534363304	1
Amontada	CE	-3.2399368305	-39.7857185538	43452	1224.57790114194	1
Antonina do Norte	CE	-6.7566653887	-39.9815897239	7353	269.675028723995	0
Apuiarés	CE	-3.9713937852	-39.3212891299	14600	568.041211914925	1
Aquiraz	CE	-3.9764585935	-38.3943506722	80271	506.146447226778	1
Aracati	CE	-4.6805012325	-37.686761625	74547	1295.79305897792	1
Aracoiaba	CE	-4.4832917724	-38.7161282647	26469	687.200993194085	1
Ararendá	CE	-4.772945463	-40.7469540813	10935	355.104366628429	0
Araripe	CE	-7.2390242975	-40.0766585184	21600	1139.59152813263	0
Aratuba	CE	-4.4206791463	-39.0270703777	11847	119.854736411955	1
Arneiroz	CE	-6.2391861396	-40.1551591062	7840	1104.42289528907	0
Assaré	CE	-6.9142338647	-39.8695519431	23417	1158.26441755665	0
Aurora	CE	-6.9891914057	-38.9692137268	24654	924.983498088364	0
Baixio	CE	-6.7118912199	-38.7531842004	6288	153.159060107722	0
Banabuiú	CE	-5.2624538518	-38.9033801061	18197	1128.97108552177	0
Barbalha	CE	-7.4031530124	-39.3445271669	60781	593.016014485726	0
Barreira	CE	-4.3275584211	-38.6205714051	22425	257.453775358427	1
Barro	CE	-7.1256407173	-38.7942509517	22680	744.294888348338	0
Barroquinha	CE	-2.9708909611	-41.1740762867	15017	394.638160718896	1
Baturité	CE	-4.380808661	-38.8526043729	35750	322.626833876696	1
Beberibe	CE	-4.3999729369	-38.1140767641	53573	1707.57682058192	1
Bela Cruz	CE	-3.0531055438	-40.3080167799	32591	872.496057301784	1
Boa Viagem	CE	-5.0881167031	-39.8085294555	54470	2945.34607048819	0
Brejo Santo	CE	-7.5556669681	-38.9217598648	49477	692.915919800783	0
Camocim	CE	-2.9507428888	-40.8004591019	63661	1160.41461664085	1
