nome_geografico	latitude	longitude	sigla_categoria	nm_classe	sigla_unid_federacao
Prefeita Suely Pinheiro	-5.69538	-38.9471	LML	vila	CE
Nova Floresta	-5.94915	-38.9054	LML	vila	CE
Feiticeiro	-5.94983	-38.827	LML	vila	CE
Castanhão	-5.46681	-38.4074	LML	vila	CE
Sambaíba de Minas	-17.9066	-45.1296	LML	vila	MG
Luizlândia do Oeste	-17.9824	-45.6078	LML	vila	MG
Baixio Grande	-5.45153	-38.1199	LML	vila	CE
Batoque	-5.43595	-38.2829	LML	vila	CE
Cabrito	-5.42366	-38.3556	LML	vila	CE
Caatinga	-17.1496	-45.886	LML	vila	MG
Cacimba Nova	-4.81103	-39.3965	LML	vila	CE
Paus Branco	-4.89112	-39.4837	LML	vila	CE
União	-4.77605	-39.4342	LML	vila	CE
Boqueirão	-4.875	-39.6795	LML	vila	CE
Caiçara	-4.31132	-39.4516	LML	vila	CE
Várzea da Ipueira	-4.99533	-39.6816	LML	vila	CE
Santa Tereza	-5.86779	-40.571	LML	vila	CE
Pai João	-4.45298	-39.0053	LML	vila	CE
Jucá	-4.06306	-40.4034	LML	vila	CE
Salitre	-4.21159	-39.7357	LML	vila	CE
Santa Rita	-4.82936	-39.0973	LML	vila	CE
Tapuio	-4.00654	-40.4457	LML	vila	CE
Macaraú	-4.09939	-40.4283	LML	vila	CE
Barbada	-4.64781	-39.0773	LML	vila	CE
Taperuaba	-4.08108	-39.9477	LML	vila	CE
Oiticica	-5.04483	-41.0819	LML	vila	CE
Espacinha	-4.68246	-40.4866	LML	vila	CE
Assis	-5.0055	-40.8465	LML	vila	CE
Emaús	-5.51616	-40.8616	LML	vila	CE
Realejo	-5.27161	-40.8092	LML	vila	CE
Curral Velho	-5.05084	-40.7087	LML	vila	CE
Lagoa das Pedras	-5.42054	-40.7764	LML	vila	CE
Poti	-5.09232	-40.8243	LML	vila	CE
Canto	-3.55045	-40.591	LML	vila	CE
Ubaúna	-3.74126	-40.689	LML	vila	CE
Aprazível	-3.75174	-40.5581	LML	vila	CE
Arariús	-3.88839	-40.6039	LML	vila	CE
Poço Verde	-3.92759	-40.8117	LML	vila	CE
São José do Torto	-3.78654	-40.6191	LML	vila	CE
Quatiguaba	-3.67434	-41.0674	LML	vila	CE
Jardim	-3.49625	-39.0226	LML	vila	CE
Nova Veneza	-3.84486	-41.0053	LML	vila	CE
Carqueijo	-3.84076	-40.7304	LML	vila	CE
Caruataí	-3.83548	-40.9717	LML	vila	CE
Jaibaras	-3.77438	-40.5019	LML	vila	CE
Paracuá	-3.23158	-40.7933	LML	vila	CE
Rafael Arruda	-3.83547	-40.6661	LML	vila	CE
Jaburuna	-3.88912	-40.9764	LML	vila	CE
Poço da Onça	-3.6219	-39.8887	LML	vila	CE
Mundaú	-3.18195	-39.3739	LML	vila	CE
Mosquito	-3.09212	-39.6877	LML	vila	CE
Calugi	-3.36209	-39.6319	LML	vila	CE
Poço Comprido	-3.25229	-39.7952	LML	vila	CE
Barro Preto	-3.4967	-40.0489	LML	vila	CE
Baixa Fria	-3.35162	-40.2543	LML	vila	CE
Caioca	-3.67532	-40.2377	LML	vila	CE
Bonfim	-3.77287	-40.3977	LML	vila	CE
Sapó	-3.38206	-40.1581	LML	vila	CE
Mocambo	-3.22159	-40.3237	LML	vila	CE
Conceição	-3.50848	-39.4086	LML	vila	CE
Cruz	-3.66682	-39.5205	LML	vila	CE
Bahia	-3.55052	-40.2485	LML	vila	CE
Cachoeira Grande	-4.59717	-41.1953	LML	vila	CE
Cágado	-3.52756	-39.1725	LML	vila	CE
Mundaú	-3.6181	-39.5838	LML	vila	CE
Retiro	-3.61046	-39.5699	LML	vila	CE
Itacolomy	-3.63001	-39.5476	LML	vila	CE
São José	-4.64403	-40.7692	LML	vila	CE
Balseiros	-4.66973	-40.7938	LML	vila	CE
São José das Lontras	-4.55982	-40.9731	LML	vila	CE
Buritizal	-4.83941	-40.9325	LML	vila	CE
Donato	-4.23838	-40.685	LML	vila	CE
Lagoa da Cruz	-4.38174	-40.882	LML	vila	CE
Repartição	-4.39612	-40.8016	LML	vila	CE
Vista Alegre	-4.46738	-40.8859	LML	vila	CE
Lapa	-4.08653	-40.8237	LML	vila	CE
Campo Lindo	-4.06025	-40.619	LML	vila	CE
Inhuçu	-4.11187	-40.8704	LML	vila	CE
Faísca	-4.28639	-38.7799	LML	vila	CE
Jubaia	-4.05112	-38.7168	LML	vila	CE
Ema	-4.05061	-38.2985	LML	vila	CE
Caponguinha	-4.06391	-38.3348	LML	vila	CE
Capim de Roça	-4.09099	-38.3046	LML	vila	CE
Papara	-4.01922	-38.7536	LML	vila	CE
Guanacés	-4.14418	-38.3284	LML	vila	CE
Jacarecoara	-4.1166	-38.1714	LML	vila	CE
Justiniano de Serpa	-4.04378	-38.4946	LML	vila	CE
Vertentes do Lagedo	-4.10902	-38.919	LML	vila	CE
Dourado	-4.08323	-38.7278	LML	vila	CE
Núcleo Colonial Pio XII (São Gerônimo)	-4.08139	-38.7041	LML	vila	CE
Gado	-4.13656	-38.9076	LML	vila	CE
Ideal	-4.42817	-38.6719	LML	vila	CE
Queimados	-4.13229	-38.4992	LML	vila	CE
Jirau	-4.65573	-37.9441	LML	vila	CE
Cedro	-4.31553	-38.3912	LML	vila	CE
Giqui	-4.77017	-37.7778	LML	vila	CE
São José	-4.61789	-38.0889	LML	vila	CE
Santa Tereza	-4.60499	-37.8825	LML	vila	CE
São José do Lagamar	-4.79029	-37.7444	LML	vila	CE
Barra	-4.43004	-37.7789	LML	vila	CE
Santa Luzia	-4.84754	-37.8833	LML	vila	CE
Forquilha	-4.58498	-38.0236	LML	vila	CE
Borges	-4.899	-37.8758	LML	vila	CE
Cabreiro	-4.63089	-37.8267	LML	vila	CE
Viçosa	-4.46824	-37.7955	LML	vila	CE
Santo Antônio do Rio Verde	-17.9486	-47.462	LML	vila	GO
Domiciano Ribeiro	-16.92	-47.708	LML	vila	GO
Campos Lindos	-16.0623	-47.5376	LML	vila	GO
Jardim Ingá	-16.139	-47.9574	LML	vila	GO
Garapuava	-16.0847	-46.5586	LML	vila	MG
Palmital de Minas	-16.1219	-47.2948	LML	vila	MG
Córrego Rico	-15.1721	-47.7685	LML	vila	GO
Santa Rosa	-15.0895	-47.1858	LML	vila	GO
São Gabriel de Goiás	-15.23	-47.5787	LML	vila	GO
Claro de Minas	-17.9344	-46.9889	LML	vila	MG
Ladeira Grande	-3.97492	-38.7082	LML	vila	CE
Guararu	-3.71127	-38.8236	LML	vila	CE
Jacaúna	-3.94264	-38.2942	LML	vila	CE
Catuana	-3.68558	-38.912	LML	vila	CE
Monguba	-3.9289	-38.6102	LML	vila	CE
Camará	-3.95289	-38.4855	LML	vila	CE
Mirambé	-3.82382	-38.665	LML	vila	CE
Patacas	-3.97957	-38.3595	LML	vila	CE
Palmeirinha	-16.0377	-46.8371	LML	vila	MG
Ruralminas	-16.6171	-46.5829	LML	vila	MG
Santo Antônio do Boqueirão	-16.5291	-46.7247	LML	vila	MG
Lages	-4.01668	-38.7117	LML	vila	CE
Canabrava	-17.3959	-45.832	LML	vila	MG
Olhos d''Água do Oeste	-17.5946	-45.8905	LML	vila	MG
Paredão de Minas	-17.1107	-45.4377	LML	vila	MG
Santa Luzia da Serra	-17.6125	-46.0365	LML	vila	MG
Pandeiros	-15.4994	-44.7639	LML	vila	MG
Riacho da Cruz	-15.3356	-44.244	LML	vila	MG
Novo Assis	-6.027	-40.5827	LML	vila	CE
Marrecas	-6.14729	-40.3947	LML	vila	CE
Monte Sion	-6.26186	-40.7329	LML	vila	CE
Taboleiro	-6.73666	-39.9555	LML	vila	CE
Cococi	-6.42606	-40.4866	LML	vila	CE
Isidoro	-6.13263	-39.3463	LML	vila	CE
Ebron	-6.27514	-39.5911	LML	vila	CE
Joanápolis	-16.2719	-48.8326	LML	vila	GO
Goialândia	-16.3762	-49.1166	LML	vila	GO
Caraíba	-16.9064	-48.3992	LML	vila	GO
Nova Brasília	-16.7399	-49.2631	LML	vila	GO
Lagolândia	-15.6216	-49.0265	LML	vila	GO
Olhos D''Água	-16.0225	-48.5939	LML	vila	GO
Posse d''Abadia	-16.0985	-48.8011	LML	vila	GO
Interlândia	-16.1896	-49.0321	LML	vila	GO
Sousânia	-16.1831	-49.0777	LML	vila	GO
Vila Rica	-16.4626	-49.2055	LML	vila	GO
São Paulinho	-6.17517	-39.6605	LML	vila	CE
Dom Quintino	-7.04218	-39.4733	LML	vila	CE
Caipu	-6.63159	-39.328	LML	vila	CE
São Bartolomeu	-6.62415	-39.5059	LML	vila	CE
Baixio da Donana	-6.35105	-39.6825	LML	vila	CE
Cirilândia	-15.3601	-49.3757	LML	vila	GO
Trajanópolis	-15.2575	-48.266	LML	vila	GO
Natinópolis	-15.2269	-49.3225	LML	vila	GO
Mariápolis e Taboquinha	-15.3597	-48.228	LML	vila	GO
Simão	-7.4945	-39.096	LML	vila	CE
Antonico	-6.26194	-39.2687	LML	vila	CE
Triunfo	-7.09466	-39.731	LML	vila	CE
Barão de Aquiraz	-6.87248	-40.3727	LML	vila	CE
Itaguá	-6.95972	-40.3253	LML	vila	CE
Alagoinha	-7.08297	-40.1745	LML	vila	CE
Cariutaba	-6.82212	-39.5244	LML	vila	CE
Nova Betânia	-6.89492	-39.5602	LML	vila	CE
Quincuncá	-6.86655	-39.6137	LML	vila	CE
Brejo Grande	-7.24972	-39.7595	LML	vila	CE
Dom Leme	-7.30778	-39.7698	LML	vila	CE
Umburanas	-7.44654	-38.7231	LML	vila	CE
Palestina do Cariri	-7.47289	-38.7721	LML	vila	CE
Amaro	-6.89401	-39.7055	LML	vila	CE
Santo Antônio	-6.12537	-39.2628	LML	vila	CE
São Miguel	-6.58325	-39.2311	LML	vila	CE
Quixariú	-6.82592	-40.2867	LML	vila	CE
Trussu	-6.09607	-39.7408	LML	vila	CE
Solidão	-6.05582	-39.5806	LML	vila	CE
Canoeiros	-18.0404	-45.5246	LML	vila	MG
Canastrão	-18.5648	-45.7369	LML	vila	MG
Bom Sucesso de Patos	-18.5914	-45.9132	LML	vila	MG
Chumbo	-18.6356	-46.1873	LML	vila	MG
Alegre	-18.269	-47.0102	LML	vila	MG
Chapada de Minas	-18.5978	-47.638	LML	vila	MG
Monjolinho de Minas	-18.7779	-46.2569	LML	vila	MG
Abaeté dos Venâncios	-19.2383	-46.0703	LML	vila	MG
Alberto Isaacson	-19.4994	-45.0603	LML	vila	MG
Abaeté dos Mendes	-19.1467	-46.129	LML	vila	MG
Baú	-19.6757	-45.7911	LML	vila	MG
Cachoeirinha	-19.7166	-46.0247	LML	vila	MG
Funchal	-19.2986	-45.8985	LML	vila	MG
Florestina	-18.4897	-48.0247	LML	vila	MG
Ibitira	-19.4209	-45.1516	LML	vila	MG
Amanhece	-18.5331	-48.1949	LML	vila	MG
Altolândia	-19.899	-46.1701	LML	vila	MG
Catiara	-19.1679	-46.6735	LML	vila	MG
Argenita	-19.6737	-46.6808	LML	vila	MG
Cruzeiro dos Peixotos	-18.7301	-48.37	LML	vila	MG
Martinésia	-18.7474	-48.4199	LML	vila	MG
Miraporanga	-19.2548	-48.4284	LML	vila	MG
Frei Orlando	-18.838	-45.2287	LML	vila	MG
Galena	-18.3067	-46.1231	LML	vila	MG
Guaxima	-19.857	-47.5821	LML	vila	MG
Major Porto	-18.7033	-46.0425	LML	vila	MG
Dolearina	-18.7001	-47.7988	LML	vila	MG
Esteios	-19.9253	-45.7048	LML	vila	MG
Engenho do Ribeiro	-19.573	-45.3048	LML	vila	MG
Guarda dos Ferreiros	-19.3716	-46.1317	LML	vila	MG
Itaipu de Araxá	-19.5994	-47.2087	LML	vila	MG
Jubaí	-19.8996	-47.6873	LML	vila	MG
Jardinésia	-19.2626	-48.6764	LML	vila	MG
Limeira de Minas	-18.7685	-46.1425	LML	vila	MG
Lagamar dos Coqueiros	-18.2126	-47.3186	LML	vila	MG
Mateiro	-18.3996	-47.0169	LML	vila	MG
Patrimônio	-19.5252	-48.4978	LML	vila	MG
Pântano de Santa Cruz	-18.5556	-46.8185	LML	vila	MG
Pindaíbas	-18.6796	-46.2529	LML	vila	MG
Pilar	-18.3538	-46.858	LML	vila	MG
Poções de Paineiras	-18.8768	-45.4114	LML	vila	MG
Poncianos	-19.8861	-48.2086	LML	vila	MG
Piracaíba	-18.4818	-48.4368	LML	vila	MG
Ponte Firme	-18.0375	-46.4233	LML	vila	MG
Quartel de São João	-19.2497	-45.7757	LML	vila	MG
Quintinos	-18.8593	-46.0863	LML	vila	MG
Santa Rosa dos Dourados	-18.6967	-47.1665	LML	vila	MG
Santa Luzia dos Barros	-19.1504	-47.1531	LML	vila	MG
Salitre de Minas	-19.0693	-46.7961	LML	vila	MG
Santa Rita da Estrela	-18.7285	-47.6975	LML	vila	MG
Santana de Patos	-18.8337	-46.5931	LML	vila	MG
Santiago de Minas	-18.5329	-46.304	LML	vila	MG
São Brás de Minas	-18.06	-46.691	LML	vila	MG
São Jerônimo dos Poções	-19.5736	-46.2012	LML	vila	MG
São João da Serra Negra	-18.8359	-46.8237	LML	vila	MG
São Félix de Estrela	-18.6346	-47.5821	LML	vila	MG
São José do Buriti	-18.7129	-45.153	LML	vila	MG
Silvano	-18.844	-47.1916	LML	vila	MG
Tobati	-19.5986	-46.3899	LML	vila	MG
Tapuirama	-19.144	-47.9352	LML	vila	MG
Veredas	-18.1408	-45.7582	LML	vila	MG
Zelândia	-19.5374	-47.4526	LML	vila	MG
São José da Bela Vista	-19.5308	-46.1014	LML	vila	MG
Rocha Cavalcante	-9.10104	-36.0748	LML	vila	AL
Poço Comprido	-9.04163	-36.3981	LML	vila	PE
Santa Terezinha	-8.82827	-35.5637	LML	vila	PE
Nascente	-7.88073	-40.4757	LML	vila	PE
Itabaiana	-17.9398	-40.5502	LML	vila	ES
Inhamuns	-5.88146	-39.9489	LML	vila	CE
Ibó	-8.62713	-39.2422	LML	vila	PE
Ibó	-8.63091	-39.2485	LML	vila	BA
Riacho Grande	-7.13935	-39.9621	LML	vila	CE
Poço Grande	-6.47799	-39.699	LML	vila	CE
Barreiros	-7.04966	-40.1342	LML	vila	CE
Santa Fé	-7.16473	-39.5302	LML	vila	CE
Assunção	-6.62343	-39.0968	LML	vila	CE
Lagedo	-6.47655	-39.0662	LML	vila	CE
São Vicente	-6.22285	-38.6708	LML	vila	CE
Oiticica	-6.15078	-40.7114	LML	vila	CE
São José	-7.35084	-39.0337	LML	vila	CE
Pedrinhas	-6.35388	-38.5804	LML	vila	CE
São Romão	-6.97769	-39.6684	LML	vila	CE
Santo Antônio	-6.5877	-38.9703	LML	vila	CE
Caldeirão	-7.08091	-40.3187	LML	vila	CE
Anjinhos	-7.11075	-39.8838	LML	vila	CE
Gadelha	-6.41464	-39.2872	LML	vila	CE
Candeias	-6.59899	-39.0985	LML	vila	CE
Naraniú	-6.66324	-39.2559	LML	vila	CE
Ingazeiras	-7.09952	-39.0079	LML	vila	CE
Missão Nova	-7.31714	-39.1945	LML	vila	CE
Algodões	-6.04826	-40.7438	LML	vila	CE
Quimami	-7.18706	-39.0859	LML	vila	CE
Pajeú	-7.20944	-40.2028	LML	vila	CE
Miragem	-7.04365	-39.3726	LML	vila	CE
Araporanga	-7.13322	-39.7736	LML	vila	CE
Jardimirim	-7.58948	-39.2003	LML	vila	CE
Arajara	-7.33687	-39.3934	LML	vila	CE
Barra do Ingá	-6.21233	-39.5343	LML	vila	CE
Quincoê	-6.19367	-39.3789	LML	vila	CE
Barreiras	-6.32635	-39.332	LML	vila	CE
Serrota	-7.05836	-38.8472	LML	vila	CE
Baú	-6.39622	-39.4091	LML	vila	CE
Coité	-7.38876	-38.7232	LML	vila	CE
Crioulos	-6.2012	-38.5359	LML	vila	CE
Santa Felícia	-6.08403	-39.2195	LML	vila	CE
Poço	-7.58606	-38.8695	LML	vila	CE
Cruzeirinho	-6.27112	-38.7472	LML	vila	CE
Calabaça	-6.84631	-39.2037	LML	vila	CE
Patos	-3.7574	-40.0329	LML	vila	CE
Corrente	-7.66813	-39.1541	LML	vila	CE
Monte Alegre	-7.00682	-38.7523	LML	vila	CE
Lagoa dos Crioulos	-7.24839	-40.3833	LML	vila	CE
Felipe	-6.54892	-39.7548	LML	vila	CE
Jamacaru	-7.40856	-39.1281	LML	vila	CE
São Vicente	-6.014	-39.8378	LML	vila	CE
Engenho Velho	-7.0436	-38.7045	LML	vila	CE
Santo Antônio	-7.16516	-38.884	LML	vila	CE
Aratama	-7.05864	-39.8787	LML	vila	CE
Marrocos	-7.17508	-39.2265	LML	vila	CE
Padre Cícero	-7.13881	-39.3128	LML	vila	CE
Miranda	-6.28963	-40.5825	LML	vila	CE
Felizardo	-6.84797	-38.7403	LML	vila	CE
Gavião	-6.09094	-40.6835	LML	vila	CE
Nova Santa Cruz	-7.29682	-38.5509	LML	vila	CE
Ponta da Serra	-7.11956	-39.4283	LML	vila	CE
Barra	-6.5962	-40.3196	LML	vila	CE
Barrinha	-6.51897	-39.7661	LML	vila	CE
Guassussê	-6.33871	-38.9818	LML	vila	CE
Irundi	-19.925	-40.4495	LML	vila	ES
Piaçu	-20.3373	-41.3907	LML	vila	ES
Itaimbé	-19.6651	-40.8351	LML	vila	ES
Araraí	-20.5938	-41.5558	LML	vila	ES
Povoação	-19.5795	-39.7937	LML	vila	ES
Aghá	-20.8605	-40.7587	LML	vila	ES
Ibitiruí	-20.6023	-40.8588	LML	vila	ES
Itaperuna	-18.7113	-40.7333	LML	vila	ES
Itaici	-20.5307	-41.5098	LML	vila	ES
Argolas	-20.3297	-40.3367	LML	vila	ES
Garrafão	-20.1527	-40.8858	LML	vila	ES
Rive	-20.7584	-41.4586	LML	vila	ES
Palmeira	-19.6946	-40.8358	LML	vila	ES
Ibituba	-19.6901	-41.0175	LML	vila	ES
Bonsucesso	-20.9819	-41.5583	LML	vila	ES
Ibes	-20.3506	-40.3136	LML	vila	ES
Pontões	-20.2	-41.0446	LML	vila	ES
Itamira	-18.2553	-40.5117	LML	vila	ES
Itaoca	-20.73	-41.1301	LML	vila	ES
Princesa	-20.6999	-40.9283	LML	vila	ES
Monte Pio	-20.5999	-41.1372	LML	vila	ES
Itauninhas	-18.4895	-40.0903	LML	vila	ES
Café	-20.8696	-41.5707	LML	vila	ES
Paulista	-18.6667	-40.7961	LML	vila	ES
Boapaba	-19.6346	-40.6181	LML	vila	ES
Jabaquara	-20.6871	-40.6767	LML	vila	ES
Urânia	-20.4726	-40.9167	LML	vila	ES
Alto Norte	-20.2414	-41.4039	LML	vila	ES
Desengano	-19.6297	-40.3124	LML	vila	ES
Santa Rita de Brejetuba	-20.1334	-41.2419	LML	vila	ES
Prata dos Baianos	-18.3381	-41.0026	LML	vila	ES
Santo Antônio do Pousalegre	-18.5181	-40.3518	LML	vila	ES
Isabel	-20.3829	-40.6208	LML	vila	ES
Ibicaba	-20.0109	-41.236	LML	vila	ES
Matilde	-20.5551	-40.8145	LML	vila	ES
Jurama	-18.9936	-40.2723	LML	vila	ES
Morello	-19.1419	-40.4638	LML	vila	ES
Anutiba	-20.6116	-41.4522	LML	vila	ES
Itaquari	-20.332	-40.3667	LML	vila	ES
Muritiba	-18.0884	-40.774	LML	vila	ES
Sapucaia	-19.3652	-40.6068	LML	vila	ES
Vila Verde	-18.9736	-40.8754	LML	vila	ES
Araguaia	-20.4933	-40.7701	LML	vila	ES
Timbuí	-20.0061	-40.4104	LML	vila	ES
Goiabeiras	-20.2671	-40.2965	LML	vila	ES
Limoeiro	-20.4862	-41.1674	LML	vila	ES
Lajinha	-19.1619	-40.7717	LML	vila	ES
Itapina	-19.533	-40.8121	LML	vila	ES
Vila Nelita	-18.4765	-41.0147	LML	vila	ES
Guararema	-18.8351	-40.7152	LML	vila	ES
Mundo Novo	-20.633	-41.8046	LML	vila	ES
São Tiago	-20.7233	-41.6819	LML	vila	ES
Monte Sinai	-18.586	-40.8868	LML	vila	ES
Novo Brasil	-19.2219	-40.5921	LML	vila	ES
Praia Grande	-20.0533	-40.1923	LML	vila	ES
Córrego dos Monos	-20.87	-41.2078	LML	vila	ES
Divino Espírito Santo	-21.0058	-41.6062	LML	vila	ES
Santo Antônio	-18.7562	-40.807	LML	vila	ES
Pontal do Ipiranga	-19.2	-39.709	LML	vila	ES
Biriricas	-20.3095	-40.583	LML	vila	ES
Farias	-19.2626	-40.0396	LML	vila	ES
Gruta	-20.8599	-41.0515	LML	vila	ES
Joaçuba	-18.4068	-40.6861	LML	vila	ES
Moacyr Ávidos	-19.2383	-40.5094	LML	vila	ES
Monte Senir	-18.8382	-40.7803	LML	vila	ES
Nestor Gomes	-18.7307	-40.2204	LML	vila	ES
Patrimônio do Ouro	-20.5704	-41.0747	LML	vila	ES
Piabanha do Norte	-20.9329	-40.9217	LML	vila	ES
Santa Luzia do Norte	-18.2047	-40.6044	LML	vila	ES
Santa Terezinha	-18.4935	-40.8109	LML	vila	ES
São Francisco Xavier do Guandu	-19.9986	-41.1329	LML	vila	ES
Palmerino	-18.956	-40.9721	LML	vila	ES
São Jorge da Barra Seca	-18.8501	-40.3397	LML	vila	ES
São Luís de Boa Sorte	-20.1665	-41.0973	LML	vila	ES
Santa Cruz	-19.9547	-40.154	LML	vila	ES
São José do Sobradinho	-18.4335	-40.3879	LML	vila	ES
Jaciguá	-20.707	-41.0172	LML	vila	ES
Melgaço	-20.1879	-40.7606	LML	vila	ES
São Raimundo da Pedra Menina	-20.5539	-41.8156	LML	vila	ES
Vargem Alegre	-18.808	-40.8506	LML	vila	ES
Mangaraí	-20.1646	-40.4881	LML	vila	ES
Ângelo Frechiani	-19.3091	-40.6849	LML	vila	ES
Queimado	-20.1817	-40.3823	LML	vila	ES
Baunilha	-19.5713	-40.5037	LML	vila	ES
Itaçu	-19.7023	-40.7833	LML	vila	ES
Jacupemba	-19.5868	-40.1901	LML	vila	ES
Nossa Senhora de Fátima	-18.9057	-40.1711	LML	vila	ES
Pendanga	-19.8655	-40.4062	LML	vila	ES
Poranga	-18.5836	-40.8622	LML	vila	ES
Riacho	-19.751	-40.042	LML	vila	ES
Santo Agostinho	-18.4152	-41.0364	LML	vila	ES
Santa Luzia do Azul	-18.4187	-41.1223	LML	vila	ES
Conduru	-20.6739	-41.2029	LML	vila	ES
Santo Antônio do Canaã	-19.8248	-40.653	LML	vila	ES
São Geraldo	-18.8357	-41.2155	LML	vila	ES
São Jorge de Tiradentes	-19.1234	-40.3599	LML	vila	ES
São Jacinto	-19.718	-40.6099	LML	vila	ES
São Rafael	-19.3702	-40.445	LML	vila	ES
Cachoeirinha de Itaúna	-18.874	-40.9304	LML	vila	ES
Duas Barras	-20.7289	-40.8826	LML	vila	ES
Itaipava	-20.8934	-40.7753	LML	vila	ES
Itaúnas	-18.4221	-39.708	LML	vila	ES
Santa Maria de Marechal	-20.4417	-40.7792	LML	vila	ES
Santa Luzia de Mantenópolis	-18.8882	-41.0162	LML	vila	ES
Santa Marta	-20.5106	-41.7137	LML	vila	ES
São João de Viçosa	-20.3369	-41.1874	LML	vila	ES
São José de Fruteiras	-20.5958	-41.0207	LML	vila	ES
São Torquato	-20.3344	-40.3508	LML	vila	ES
Sobreiro	-19.825	-41.114	LML	vila	ES
Todos os Santos	-20.5216	-40.6703	LML	vila	ES
Alto Mutum Preto	-19.2729	-40.9093	LML	vila	ES
Conceição do Muqui	-20.969	-41.5062	LML	vila	ES
Joatuba	-19.8771	-40.9595	LML	vila	ES
Menino Jesus	-20.4016	-41.4279	LML	vila	ES
Nossa Senhora das Graças	-20.3838	-41.537	LML	vila	ES
Monte Carmelo do Rio Novo	-19.0703	-40.9675	LML	vila	ES
Pequiá	-20.2755	-41.7768	LML	vila	ES
Quilômetro 14 do Mutum	-19.3978	-40.9049	LML	vila	ES
Rio Muqui	-20.9906	-41.0016	LML	vila	ES
Santíssima Trindade	-20.4664	-41.5905	LML	vila	ES
São João do Príncipe	-20.3269	-41.832	LML	vila	ES
São João do Norte	-20.6779	-41.5098	LML	vila	ES
São José de Mantenópolis	-18.8955	-41.0793	LML	vila	ES
São Pedro de Rates	-20.7826	-41.7951	LML	vila	ES
Vila Nova de Bananal	-19.6864	-41.1236	LML	vila	ES
Estrela do Norte	-20.5837	-41.3157	LML	vila	ES
Fazenda Guandu	-20.2149	-41.1031	LML	vila	ES
Pacotuba	-20.7629	-41.2724	LML	vila	ES
Piracema	-20.1837	-41.1905	LML	vila	ES
Ponte de Itabapoana	-21.206	-41.4612	LML	vila	ES
Santo Antônio do Muqui	-21.0103	-41.4641	LML	vila	ES
São Jorge de Oliveira	-19.9763	-41.2796	LML	vila	ES
São Luiz de Miranda	-19.9698	-41.0578	LML	vila	ES
Vieira Machado	-20.4985	-41.3332	LML	vila	ES
Coutinho	-20.755	-41.1951	LML	vila	ES
Gironda	-20.724	-41.0847	LML	vila	ES
Rio Quartel	-19.5219	-40.1459	LML	vila	ES
São Pedro	-20.4359	-41.4466	LML	vila	ES
Jucu	-20.4367	-40.341	LML	vila	ES
Itapecoá	-20.891	-40.9941	LML	vila	ES
Nova Almeida	-20.1458	-40.1969	LML	vila	ES
São Pedro de Itabapoana	-21.0751	-41.4972	LML	vila	ES
Aracê	-20.3929	-40.9997	LML	vila	ES
Santo Antônio do Quinze	-18.4956	-40.4648	LML	vila	ES
São José das Torres	-21.0702	-41.2386	LML	vila	ES
Cricaré	-18.6534	-39.7596	LML	vila	ES
Carapina	-20.1992	-40.2538	LML	vila	ES
São Miguel do Caparaó	-20.7489	-41.7403	LML	vila	ES
São Vicente	-20.66	-41.09	LML	vila	ES
Barra Nova	-18.7376	-39.7538	LML	vila	ES
Calogi	-20.0399	-40.3886	LML	vila	ES
Vila de Laranja da Terra	-19.9061	-41.0149	LML	vila	ES
São Francisco	-19.3089	-40.2719	LML	vila	ES
Braço do Sul	-19.1111	-40.6807	LML	vila	ES
Cotaxé	-18.1854	-40.7157	LML	vila	ES
Imburana	-18.2844	-40.7058	LML	vila	ES
Guaraná	-19.6802	-40.2611	LML	vila	ES
Fartura	-18.9047	-40.4486	LML	vila	ES
Graça Aranha	-19.3186	-40.5955	LML	vila	ES
Barra Seca	-18.9926	-39.9984	LML	vila	ES
Barra do Itapemirim	-21.0005	-40.8079	LML	vila	ES
Braço do Rio	-18.4313	-39.9322	LML	vila	ES
Acioli	-19.6569	-40.4625	LML	vila	ES
Alto Caldeirão	-19.9554	-40.7414	LML	vila	ES
Alto Castelinho	-20.5187	-40.9835	LML	vila	ES
Alto Caxixe	-20.4197	-41.082	LML	vila	ES
Airituba	-20.9459	-41.6883	LML	vila	ES
Alto Calçado	-20.9471	-41.6202	LML	vila	ES
Alto Santa Maria	-19.8969	-40.7608	LML	vila	ES
Araçatiba	-20.4633	-40.4877	LML	vila	ES
Alto Pongal	-20.7291	-40.7773	LML	vila	ES
Bebedouro	-19.472	-40.1155	LML	vila	ES
Celina	-20.7657	-41.59	LML	vila	ES
Burarama	-20.6816	-41.3481	LML	vila	ES
Camará	-20.8981	-41.269	LML	vila	ES
Nova Verona	-18.7526	-40.3521	LML	vila	ES
Dona América	-21.1619	-41.4119	LML	vila	ES
Crubixá	-20.6423	-40.8668	LML	vila	ES
Djalma Coutinho	-20.0252	-40.4488	LML	vila	ES
Cristal do Norte	-18.0867	-40.1072	LML	vila	ES
Governador Lacerda de Aguiar	-18.6365	-40.939	LML	vila	ES
José Carlos	-21.1489	-41.6197	LML	vila	ES
Paraju	-20.3171	-40.8046	LML	vila	ES
Prosperidade	-20.6599	-41.0518	LML	vila	ES
Regência	-19.6467	-39.8273	LML	vila	ES
Rio Calçado	-20.541	-40.5598	LML	vila	ES
Ribeirão do Cristo	-20.4969	-40.7371	LML	vila	ES
Sagrada Família	-20.5795	-40.6974	LML	vila	ES
